id	name	value	node	created_at	updated_at
1176	BHADRESWAR	2224	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1177	BHAGALPUR	183	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1178	BHAGUR	1840	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1179	BHAGWANPUR	184	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1180	BHAGWANT NAGAR	1391	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1181	BHALKI	637	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1182	BHANDARA	1841	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1183	BHANDER	875	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1184	BHANPURI	248	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1185	BHAPUR	2654	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1186	BHARATGANJ	1392	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1187	BHARATPUR	942	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1188	BHARTHANA	1393	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1189	BHARUCH	316	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1190	BHARVELI	876	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1191	BHARWARI	1394	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1192	BHATAPARA	249	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1193	BHATGAON	250	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1194	BHATINDA	2134	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1195	BHATKAL	638	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1196	BHAVANISAGAR	1075	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1197	BHAVNAGAR	317	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1198	BHAWANESHWAR	2391	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1199	BHAWANI MANDI	943	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1200	BHAWANIGARH	2135	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1201	BHAYAVADAR	318	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1202	BHEEMAVARAM	2341	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1203	BHIKHI	2136	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1204	BHIKHIWIND	2137	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1205	BHILAI	2374	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1206	BHILWARA	944	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1207	BHIMAVARAM	2491	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1208	BHIMTAL	1671	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1209	BHIND	877	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1210	BHINDER	945	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1211	BHINGA	1395	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1212	BHIRGUKHAL	1672	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1213	BHITARWAR	878	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1214	BHIWADI	2402	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1215	BHIWANDI	1842	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1216	BHIWANI	414	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1217	BHOJPUR	2629	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1218	BHOKARDAN	1843	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1219	BHOPAL	879	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1220	BHOR	1844	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1221	BHOTA	468	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1222	BHOWALI	1673	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1223	BHUBAN	2060	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1224	BHUBANESHWAR	2422	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1225	BHUJ	319	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1226	BHUJ KUCHCHH	2604	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1227	BHUNTAR	469	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1228	BHUVANAGIRI	1076	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1229	BIAORA	880	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1230	BICHOLIM	2485	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1231	BIDAR	639	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1232	BIDASAR	946	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1233	BIDHAN NAGAR	2225	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1234	BIDHUNA	1396	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1235	BIHARSHARIF	185	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1236	BIJAPUR	640	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1237	BIJBEHARA	512	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1238	BIJNI	110	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1239	BIJNORE	1397	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1240	BIKANER	947	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1241	BIKAPUR	1398	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1242	BIKRAMGANJ	2784	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1243	BILARI	1399	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1244	BILASPUR	470	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1245	BILGI	641	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1246	BILGRAM	1400	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1247	BILHA	251	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1248	BILSANDA	1401	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1249	BILSI	1402	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1250	BINDKI	1403	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1251	BIRBHUM	2519	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1252	BIRGAON	252	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1253	BIRLAPUR	2226	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1254	BIRPUR	186	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1255	BISAULI	1404	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1256	BISHENPUR	1998	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1257	BISSAU	948	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1258	BISWAN	1405	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1259	BITHOOR	1406	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1260	BODA	881	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1261	BODELI	320	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1262	BODH GAYA	187	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1263	BOKAJAN	111	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1264	BOKAKHAT	112	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1265	BOKARO	552	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1266	BOLANGIR	2595	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1267	BOMDILA	91	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1268	BOMMANAHALLI	642	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1269	BONGAIGAON	113	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1270	BORIAVI	321	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1271	BOWALI	2227	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1272	BUDAUN	2769	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1273	BUDGE BUDGE	2228	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1274	BUDHANA	1407	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1275	BUDHGAON	1845	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1276	BUDHLADA	2138	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1277	BUGHANI	1674	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1278	BUGRASI	1408	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1279	BUGUDA	2062	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1280	BULANDSHAHR	1409	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1281	BULDHANA	1846	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1282	BUNDI	949	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1283	BUNDU	553	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1284	BURDWAN	2609	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1285	BURHANPUR	2555	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1286	BUXAR	188	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1287	BUXWAHA	882	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1288	BYADGI	643	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1289	BYATARAYANAPURA	644	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1290	CACHAR	2531	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1291	CALANGUTE	291	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1292	CALICUT	2639	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1293	CANACONA	292	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1294	CANDOLIM	293	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1295	CANNANORE (KANNUR)	796	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1296	CAR NICOBAR	18	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1297	CHABUA	114	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1298	CHACHER	2623	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1299	CHAIL	1410	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1300	CHAKAN	1847	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1301	CHAKDAHA	2229	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1302	CHAKIA	1411	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1303	CHAKISAIN	1675	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1304	CHAKLASI	322	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1305	CHAKRADHARPUR	554	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1306	CHAKRATA	1676	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1307	CHAKSU	950	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1308	CHALALA	323	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1309	CHALLAKERE	645	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1310	CHALTHAN	324	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1311	CHAMARAJANAGAR	646	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1312	CHAMBA	471	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1313	CHAMOLI	1677	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1314	CHAMPA	253	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1315	CHAMPAWAT	1678	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1316	CHAMPHAI	2025	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1317	CHAMPUA	2063	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1318	CHAMRAJNAGAR	2503	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1319	CHANASMA	325	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1320	CHANDAULI	1412	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1321	CHANDEL	1999	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1322	CHANDIGARH	242	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1323	CHANDIL	555	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1324	CHANDLA	883	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1325	CHANDPUR	2655	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1326	CHANDRAPUR	1848	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1327	CHANDRAPURA	556	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1328	CHANGANASSERY	797	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1329	CHANGLANG	92	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1330	CHANNAGIRI	647	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1331	CHANNARAYAPATNA	648	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1332	CHAPAR	115	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1333	CHARKHI DADRI	2804	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1334	CHAS	557	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1335	CHATRA	558	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1336	CHATRAPUR	2064	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1337	CHECHAT	951	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1338	CHEEMA	2139	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1339	CHELUSAIN	1679	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1340	CHENANI	513	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1341	CHENGALPET	2383	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1342	CHENGAM	1077	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1343	CHENNAI	14	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1344	CHENNASAMUDRAM	1078	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1345	CHERANALLUR	798	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1346	CHERRAPUNJEE	2013	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1347	CHERTHALA	2386	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1348	CHETTIPALAYAM	1079	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1349	CHHABRA	952	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1350	CHHACHHRAULI	415	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1351	CHHAPANA	2373	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1352	CHHAPAR	953	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1353	CHHAPRAULI	1413	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1354	CHHATARPUR	1717	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1355	CHHAYA	326	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1356	CHHIBRAMAU	1414	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1357	CHHINDWARA	1718	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1358	CHHOTI SADRI	954	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1359	CHICALIM	294	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1360	CHICHLI	1719	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1361	CHIK BALLAPUR	649	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1362	CHIKAMAGLUR	650	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1363	CHIKAMANGALUR	651	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1364	CHIKHALDARA	1849	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1365	CHIKHALI	2356	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1366	CHIKHLI	327	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1367	CHIKMAGALUR	652	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1368	CHIKNAYAKANHALLI	653	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1369	CHIKODI	654	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1370	CHINCHANI	1850	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1371	CHINCHOLI	655	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1372	CHINNALAPATTI	1080	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1373	CHINNAMANUR	1081	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1374	CHINNASALEM	1082	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1375	CHINSURAH	2230	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1376	CHINTAMANI	656	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1377	CHIPALGHAT	1680	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1378	CHIPRI	2414	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1379	CHIRIA	559	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1380	CHIRKUNDA	560	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1381	CHITAPUR	657	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1382	CHITLAPAKKAM	1083	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1383	CHITRADURGA	658	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1384	CHITRAKOOT	1415	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1385	CHITTOOR	32	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1386	CHITTORGARH	955	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1387	CHOPAN	1416	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1388	CHORVAD	328	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1389	CHUKITONG	2041	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1390	CHURACHANDPUR	2000	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1391	CHURU	956	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1392	COCHIN	2640	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1393	COIMBATORE	1084	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1394	COLONELGANJ	1417	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1395	COLVALE	295	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1396	COOCH BEHAR	2265	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1397	CORLIM	2477	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1398	CORLIN	2481	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1399	CORTALIM	2469	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1400	CUDDALORE	1085	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1401	CUDDAPAH	33	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1402	CUNCOLIM	296	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1403	CUNDIAM	2651	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1404	CUROTORIM	2470	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1405	CUTTACK	2065	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1406	D.QUIAD-E-MILLETH	2600	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1407	DABOH	1720	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1408	DABRA	1721	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1409	DADRA  NAGAR HAVELI	2643	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1410	DADRI	1418	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1411	DAGSHAI	472	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1412	DAHANU	1851	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1413	DAINHAT	2231	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1414	DAK.KANNADA	2637	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1415	DALMAU	1419	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1416	DAMAN	288	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1417	DAMANJODI	2066	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1418	DAMMAPETA	34	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1419	DAMMAPETA	2717	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1420	DAMNAGAR	329	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1421	DAMOH	1722	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1422	DANGERU	35	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1423	DANGS	2605	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1424	DANKAUR	1420	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1425	DANTEWADA	254	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1426	DAPORIJO	93	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1427	DARBHANGA	189	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1428	DARJEELING	2610	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1429	DARJILING	2232	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1430	DARLAWN	2026	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1431	DARRANGA	2624	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1432	DARWHA	1852	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1433	DASARAHALLI	659	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1434	DATAGANJ	1421	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1435	DATIA	1723	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1436	DAULATPUR	473	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1437	DAUND	1853	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1438	DAURALA	1422	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1439	DAUSA	957	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1440	DAVANAGERE	660	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1441	DEBAGARH	2067	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1442	DEBIPUR	2233	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1443	DEHAL CHAURI	1681	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1444	DEHRADUN	1682	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1445	DELHI	11	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1446	DEOBAND	1423	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1447	DEOGHAR	561	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1448	DEOLALI	1854	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1449	DEOLI	958	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1450	DEORIA	1424	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1451	DEPALPUR	1724	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1452	DERA BABA NANAK	2140	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1453	DERABASSI	2316	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1454	DESUR	1086	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1455	DEV RAJKHAL	1683	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1456	DEVADANAPATTI	1087	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1457	DEVADURGA	661	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1458	DEVARSHOLA	1088	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1459	DEVGARH	2325	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1460	DEVIDHURA	1684	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1461	DEVPRAYAG	1685	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1462	DEVSAR	330	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1463	DEWA	1425	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1464	DEWAS	1725	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1465	DHAMNOD	1726	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1466	DHAMTARI	255	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1467	DHANAULA	2141	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1468	DHANBAD	562	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1469	DHANDADIHI	2234	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1470	DHANDHUKA	331	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1471	DHANERA	332	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1472	DHAR	1727	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1473	DHARAMASALA	474	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1474	DHARAMKOT	2142	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1475	DHARAMPUR	333	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1476	DHARAMPURI	1728	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1477	DHARANGAON	1855	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1478	DHARAPUR	116	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1479	DHARASOO	1686	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1480	DHARIAWAD	959	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1481	DHARMABAD	1856	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1482	DHARMADOM	799	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1483	DHARMAPURI	1089	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1484	DHARMAVARAM	36	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1485	DHARUHERA	416	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1486	DHARWAD	662	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1487	DHARWAR	663	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1488	DHATRIGRAM	2235	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1489	DHEKIAJULI	117	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1490	DHEMAJI	118	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1491	DHENKANAL	2068	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1492	DHILWAN	2143	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1493	DHING	119	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1494	DHOLA	334	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1495	DHOLPUR	960	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1496	DHROL	335	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1497	DHUBRI	120	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1498	DHULE	1857	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1499	DHULIAN	2236	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1500	DIBAI	1426	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1501	DIBANG VALLEY	2614	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1502	DIBRUGARH	121	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1503	DIDIHAT	1687	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1504	DIDWANA	961	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1505	DIGAPAHANDI	2069	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1506	DIGHWARA	190	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1507	DIGRAS	1858	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1508	DIGVIJAYGRAM	336	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1509	DIMAPUR	2042	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1510	DINDIGUL	1090	city	2019-01-17 00:00:00	2019-01-17 00:00:00
1511	DINDORI	1729	city	2019-01-17 00:00:00	2019-01-17 00:00:00
